9.323843002319335938e+00 7.432048320770263672e+00 6.618948459625244141e+00 6.193053722381591797e+00 5.980121612548828125e+00 0.000000000000000000e+00
4.403538131713867188e+01 4.214654541015625000e+01 4.131045913696289062e+01 4.088381576538085938e+01 4.067188644409179688e+01 9.999999776482582092e-03
4.493525695800781250e+01 4.305274200439453125e+01 4.219392013549804688e+01 4.176883697509765625e+01 4.155601501464843750e+01 1.999999955296516418e-02
4.561461257934570312e+01 4.372830200195312500e+01 4.284536743164062500e+01 4.241951751708984375e+01 4.220015716552734375e+01 2.999999932944774628e-02
4.612896728515625000e+01 4.423887634277343750e+01 4.333366394042968750e+01 4.290777587890625000e+01 4.268379592895507812e+01 3.999999910593032837e-02
4.658597564697265625e+01 4.468639373779296875e+01 4.375710678100585938e+01 4.332857894897460938e+01 4.309963989257812500e+01 4.999999701976776123e-02
4.695071029663085938e+01 4.504358673095703125e+01 4.409729385375976562e+01 4.366444015502929688e+01 4.342826080322265625e+01 5.999999865889549255e-02
4.730137634277343750e+01 4.537876892089843750e+01 4.441830825805664062e+01 4.397763442993164062e+01 4.373356628417968750e+01 7.000000029802322388e-02
4.758651733398437500e+01 4.565661239624023438e+01 4.468027496337890625e+01 4.423266601562500000e+01 4.398535537719726562e+01 7.999999821186065674e-02
4.787925338745117188e+01 4.593675613403320312e+01 4.493889236450195312e+01 4.448344421386718750e+01 4.423434448242187500e+01 8.999999612569808960e-02
4.811596679687500000e+01 4.616727066040039062e+01 4.514899063110351562e+01 4.469139480590820312e+01 4.443739318847656250e+01 9.999999403953552246e-02
4.837471771240234375e+01 4.640881729125976562e+01 4.536515426635742188e+01 4.490652847290039062e+01 4.464822769165039062e+01 1.099999994039535522e-01
4.858570861816406250e+01 4.660876846313476562e+01 4.554112625122070312e+01 4.508449935913085938e+01 4.481916427612304688e+01 1.199999973177909851e-01
4.882383346557617188e+01 4.682644653320312500e+01 4.573149871826171875e+01 4.527147293090820312e+01 4.500247573852539062e+01 1.299999952316284180e-01
4.901802825927734375e+01 4.700368881225585938e+01 4.588489913940429688e+01 4.542112350463867188e+01 4.515008163452148438e+01 1.400000005960464478e-01
4.910831069946289062e+01 4.706789016723632812e+01 4.592014694213867188e+01 4.544715118408203125e+01 4.517573547363281250e+01 1.499999910593032837e-01
4.945938110351562500e+01 4.739500427246093750e+01 4.621445083618164062e+01 4.573154449462890625e+01 4.546353912353515625e+01 1.599999964237213135e-01
4.962919998168945312e+01 4.754703521728515625e+01 4.633922958374023438e+01 4.584805679321289062e+01 4.558656692504882812e+01 1.700000017881393433e-01
4.983374786376953125e+01 4.772284317016601562e+01 4.648529815673828125e+01 4.598263549804687500e+01 4.572546386718750000e+01 1.799999922513961792e-01
4.998774719238281250e+01 4.786170578002929688e+01 4.659862899780273438e+01 4.608766555786132812e+01 4.583434295654296875e+01 1.899999976158142090e-01
